Country,Partner Name,Trade Flow,Product Group,Indicator,Year,Amount,TII,TII Score
Russia,Viet Nam,Import,  All Products,Import (US$ Thousand),2010,2295705.205,TII,0.480687675
Russia, World,Export,  All Products,Export (US$ Thousand),2010,497833528.8,TII,1
Russia,Afghanistan,Export,  All Products,Export (US$ Thousand),2010,407601.621,TII,1.823831349
Russia,Bangladesh,Export,  All Products,Export (US$ Thousand),2010,222286.424,TII,0.236424076
Russia,Belarus,Export,  All Products,Export (US$ Thousand),2010,16539841.09,TII,19.35575672
Russia,China,Export,  All Products,Export (US$ Thousand),2010,37414604.12,TII,0.62459174
Russia,India,Export,  All Products,Export (US$ Thousand),2010,4395697.415,TII,0.701157191
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2010,236833.125,TII,0.118970509
Russia,Israel,Export,  All Products,Export (US$ Thousand),2010,2290445.155,TII,0.937709559
Russia,Japan,Export,  All Products,Export (US$ Thousand),2010,19830780.97,TII,0.882829954
Russia,Myanmar,Export,  All Products,Export (US$ Thousand),2010,39027.054,TII,0.286735416
Russia,Pakistan,Export,  All Products,Export (US$ Thousand),2010,143086.798,TII,0.125423086
Russia,Qatar,Export,  All Products,Export (US$ Thousand),2010,24059.846,TII,0.005320771
Russia,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2010,897541.624,TII,0.098805972
Russia,Turkiye,Export,  All Products,Export (US$ Thousand),2010,14755154.12,TII,2.490518559
Russia,United States,Export,  All Products,Export (US$ Thousand),2010,9553488.418,TII,0.243953699
Russia,Viet Nam,Export,  All Products,Export (US$ Thousand),2010,644536.331,TII,0.480687675
China, World,Import,  All Products,Import (US$ Thousand),2011,1743394866,TII,1
China,Afghanistan,Import,  All Products,Import (US$ Thousand),2011,4403.087,TII,0.159720422
China,Bangladesh,Import,  All Products,Import (US$ Thousand),2011,449036.34,TII,2.378216231
China,Belarus,Import,  All Products,Import (US$ Thousand),2011,599466.415,TII,0.150001325
China,Egypt,Import,  All Products,Import (US$ Thousand),2011,1518340.176,TII,0.953462751
China,India,Import,  All Products,Import (US$ Thousand),2011,23372278.61,TII,1.354470243
China,Iran,Import,  All Products,Import (US$ Thousand),2011,30332972.75,TII,1.760678036
China,Iraq,Import,  All Products,Import (US$ Thousand),2011,10443633.87,TII,0.955837132
China,Israel,Import,  All Products,Import (US$ Thousand),2011,3037704.818,TII,0.77720042
China,Japan,Import,  All Products,Import (US$ Thousand),2011,194567856.3,TII,2.173858129
China,South Korea,Import,  All Products,Import (US$ Thousand),2011,162716843,TII,1.916724705
China,Myanmar,Import,  All Products,Import (US$ Thousand),2011,1679872.844,TII,4.006256486
China,Pakistan,Import,  All Products,Import (US$ Thousand),2011,2118460.216,TII,2.33179434
China,Qatar,Import,  All Products,Import (US$ Thousand),2011,4694308.733,TII,0.463107536
China,Russia,Import,  All Products,Import (US$ Thousand),2011,40362599.8,TII,0.917414885
China,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2011,49467519.88,TII,1.014882071
China,Turkiye,Import,  All Products,Import (US$ Thousand),2011,3123228.248,TII,0.554261986
China,UAE,Import,  All Products,Import (US$ Thousand),2011,8306605.795,TII,1.130339278
China,United States,Import,  All Products,Import (US$ Thousand),2011,123124009.9,TII,1.461687283
China,Viet Nam,Import,  All Products,Import (US$ Thousand),2011,11116531.14,TII,2.495027135
China, World,Export,  All Products,Export (US$ Thousand),2011,1898388435,TII,1
China,Afghanistan,Export,  All Products,Export (US$ Thousand),2011,230009.966,TII,0.159720422
China,Bangladesh,Export,  All Products,Export (US$ Thousand),2011,7810657.633,TII,2.378216231
China,Belarus,Export,  All Products,Export (US$ Thousand),2011,705134.767,TII,0.150001325
China,Egypt,Export,  All Products,Export (US$ Thousand),2011,7283232.684,TII,0.953462751
China,India,Export,  All Products,Export (US$ Thousand),2011,50536415.93,TII,1.354470243
China,Iran,Export,  All Products,Export (US$ Thousand),2011,14761998.86,TII,1.760678036
China,Iraq,Export,  All Products,Export (US$ Thousand),2011,3824651.342,TII,0.955837132
China,Israel,Export,  All Products,Export (US$ Thousand),2011,6740797.88,TII,0.77720042
China,Japan,Export,  All Products,Export (US$ Thousand),2011,148268708.1,TII,2.173858129
China,South Korea,Export,  All Products,Export (US$ Thousand),2011,82920307.88,TII,1.916724705
China,Myanmar,Export,  All Products,Export (US$ Thousand),2011,4821497.462,TII,4.006256486
China,Pakistan,Export,  All Products,Export (US$ Thousand),2011,8439729.435,TII,2.33179434
China,Qatar,Export,  All Products,Export (US$ Thousand),2011,1198757.273,TII,0.463107536
China,Russia,Export,  All Products,Export (US$ Thousand),2011,38903017.97,TII,0.917414885
China,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2011,14849707.39,TII,1.014882071
China,Turkiye,Export,  All Products,Export (US$ Thousand),2011,15613704.58,TII,0.554261986
China,UAE,Export,  All Products,Export (US$ Thousand),2011,26812847.75,TII,1.130339278
China,United States,Export,  All Products,Export (US$ Thousand),2011,325010987.5,TII,1.461687283
China,Viet Nam,Export,  All Products,Export (US$ Thousand),2011,29091568.15,TII,2.495027135
United States, World,Export,  All Products,Export (US$ Thousand),2011,1481682202,TII,1
United States,Afghanistan,Export,  All Products,Export (US$ Thousand),2011,2921861.778,TII,2.599581739
United States,Bangladesh,Export,  All Products,Export (US$ Thousand),2011,1144148.134,TII,0.446350483
United States,Belarus,Export,  All Products,Export (US$ Thousand),2011,156543.879,TII,0.042666702
United States,China,Export,  All Products,Export (US$ Thousand),2011,104121383,TII,0.87305935
United States,Egypt,Export,  All Products,Export (US$ Thousand),2011,6228228.507,TII,1.044657915
United States,India,Export,  All Products,Export (US$ Thousand),2011,21542181.27,TII,0.73974957
United States,Iran,Export,  All Products,Export (US$ Thousand),2011,233183.16,TII,0.035633787
United States,Iraq,Export,  All Products,Export (US$ Thousand),2011,2400364.843,TII,0.768598123
United States,Israel,Export,  All Products,Export (US$ Thousand),2011,13961616.1,TII,2.062468998
United States,Japan,Export,  All Products,Export (US$ Thousand),2011,65791776.72,TII,1.235899977
United States,South Korea,Export,  All Products,Export (US$ Thousand),2011,43461393.73,TII,1.287159893
United States,Myanmar,Export,  All Products,Export (US$ Thousand),2011,48949.883,TII,0.052112089
United States,Pakistan,Export,  All Products,Export (US$ Thousand),2011,1988748.46,TII,0.703998269
United States,Qatar,Export,  All Products,Export (US$ Thousand),2011,2806681.719,TII,1.389228789
United States,Russia,Export,  All Products,Export (US$ Thousand),2011,8318439.25,TII,0.2513358
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2011,13923664.67,TII,1.219217689
United States,Turkiye,Export,  All Products,Export (US$ Thousand),2011,14695214.37,TII,0.66836712
United States,UAE,Export,  All Products,Export (US$ Thousand),2011,15913667.4,TII,0.859540153
United States,Viet Nam,Export,  All Products,Export (US$ Thousand),2011,4315220.42,TII,0.474177716
United States, World,Import,  All Products,Import (US$ Thousand),2011,2263619063,TII,1
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2011,26636.658,TII,2.599581739
United States,Bangladesh,Import,  All Products,Import (US$ Thousand),2011,5083031.159,TII,0.446350483
United States,Belarus,Import,  All Products,Import (US$ Thousand),2011,374264.35,TII,0.042666702
United States,China,Import,  All Products,Import (US$ Thousand),2011,417340261.5,TII,0.87305935
United States,Egypt,Import,  All Products,Import (US$ Thousand),2011,2161941.843,TII,1.044657915
United States,India,Import,  All Products,Import (US$ Thousand),2011,37455488.62,TII,0.73974957
United States,Iran,Import,  All Products,Import (US$ Thousand),2011,1037.061,TII,0.035633787
United States,Iraq,Import,  All Products,Import (US$ Thousand),2011,17368920.17,TII,0.768598123
United States,Israel,Import,  All Products,Import (US$ Thousand),2011,23269736.98,TII,2.062468998
United States,Japan,Import,  All Products,Import (US$ Thousand),2011,132558803.2,TII,1.235899977
United States,South Korea,Import,  All Products,Import (US$ Thousand),2011,58605754.44,TII,1.287159893
United States,Myanmar,Import,  All Products,Import (US$ Thousand),2011,,TII,0.052112089
United States,Pakistan,Import,  All Products,Import (US$ Thousand),2011,4025928.17,TII,0.703998269
United States,Qatar,Import,  All Products,Import (US$ Thousand),2011,1239681.602,TII,1.389228789
United States,Russia,Import,  All Products,Import (US$ Thousand),2011,35557789.98,TII,0.2513358
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2011,48760012.83,TII,1.219217689
United States,Turkiye,Import,  All Products,Import (US$ Thousand),2011,5464067.068,TII,0.66836712
United States,UAE,Import,  All Products,Import (US$ Thousand),2011,2508100.235,TII,0.859540153
United States,Viet Nam,Import,  All Products,Import (US$ Thousand),2011,18456988.14,TII,0.474177716
Russia, World,Import,  All Products,Import (US$ Thousand),2011,182781964.8,TII,1
Russia,Afghanistan,Import,  All Products,Import (US$ Thousand),2011,9100.744,TII,2.043126508
Russia,Bangladesh,Import,  All Products,Import (US$ Thousand),2011,579036.173,TII,0.262575673
Russia,Belarus,Import,  All Products,Import (US$ Thousand),2011,7988798.958,TII,19.47374716
Russia,China,Import,  All Products,Import (US$ Thousand),2011,35199263.95,TII,0.833697369
Russia,India,Import,  All Products,Import (US$ Thousand),2011,2263052.815,TII,0.459179949
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2011,5.41,TII,0.091258564
Russia,Israel,Import,  All Products,Import (US$ Thousand),2011,784071.498,TII,0.55351208
Russia,Japan,Import,  All Products,Import (US$ Thousand),2011,6818556.738,TII,0.766355808
Russia,Myanmar,Import,  All Products,Import (US$ Thousand),2011,15805.511,TII,0.824396673
Russia,Pakistan,Import,  All Products,Import (US$ Thousand),2011,298460.499,TII,0.128154184
Russia,Qatar,Import,  All Products,Import (US$ Thousand),2011,16908.158,TII,0.013287287
Russia,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2011,183278.262,TII,0.161388083
Russia,Turkiye,Import,  All Products,Import (US$ Thousand),2011,4068851.727,TII,1.966557512
Russia,United States,Import,  All Products,Import (US$ Thousand),2011,11489698.34,TII,0.258056191
Russia,Viet Nam,Import,  All Products,Import (US$ Thousand),2011,2055373.843,TII,0.318121487
Russia, World,Export,  All Products,Export (US$ Thousand),2011,343907651.8,TII,1
Russia,Afghanistan,Export,  All Products,Export (US$ Thousand),2011,148012.803,TII,2.043126508
Russia,Bangladesh,Export,  All Products,Export (US$ Thousand),2011,455883.351,TII,0.262575673
Russia,Belarus,Export,  All Products,Export (US$ Thousand),2011,12428309.69,TII,19.47374716
Russia,China,Export,  All Products,Export (US$ Thousand),2011,28334954.57,TII,0.833697369
Russia,India,Export,  All Products,Export (US$ Thousand),2011,4549940.902,TII,0.459179949
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2011,447600.959,TII,0.091258564
Russia,Israel,Export,  All Products,Export (US$ Thousand),2011,1537672.881,TII,0.55351208
Russia,Japan,Export,  All Products,Export (US$ Thousand),2011,14426352.1,TII,0.766355808
Russia,Myanmar,Export,  All Products,Export (US$ Thousand),2011,98149.809,TII,0.824396673
Russia,Pakistan,Export,  All Products,Export (US$ Thousand),2011,96574.89,TII,0.128154184
Russia,Qatar,Export,  All Products,Export (US$ Thousand),2011,13740.295,TII,0.013287287
Russia,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2011,770697.913,TII,0.161388083
Russia,Turkiye,Export,  All Products,Export (US$ Thousand),2011,11703271.07,TII,1.966557512
Russia,United States,Export,  All Products,Export (US$ Thousand),2011,8393104.754,TII,0.258056191
Russia,Viet Nam,Export,  All Products,Export (US$ Thousand),2011,824443.57,TII,0.318121487
China, World,Import,  All Products,Import (US$ Thousand),2012,1818199228,TII,1
China,Afghanistan,Import,  All Products,Import (US$ Thousand),2012,5186.565,TII,0.371206681
China,Bangladesh,Import,  All Products,Import (US$ Thousand),2012,479727.412,TII,2.32204528
China,Belarus,Import,  All Products,Import (US$ Thousand),2012,663130.414,TII,0.195327932
China,Egypt,Import,  All Products,Import (US$ Thousand),2012,1320736.724,TII,0.928153633
China,India,Import,  All Products,Import (US$ Thousand),2012,18797190.54,TII,1.143463362
China,Iran,Import,  All Products,Import (US$ Thousand),2012,24869408.28,TII,1.436180886
China,Iraq,Import,  All Products,Import (US$ Thousand),2012,12655773.46,TII,0.951502102
China,Israel,Import,  All Products,Import (US$ Thousand),2012,2922830.923,TII,0.759290753
China,Japan,Import,  All Products,Import (US$ Thousand),2012,177832335.5,TII,2.013445224
China,South Korea,Import,  All Products,Import (US$ Thousand),2012,168728402.3,TII,1.858666149
China,Myanmar,Import,  All Products,Import (US$ Thousand),2012,1298225.942,TII,3.491047906
China,Pakistan,Import,  All Products,Import (US$ Thousand),2012,3140393.52,TII,2.360189689
China,Qatar,Import,  All Products,Import (US$ Thousand),2012,7278102.972,TII,0.361767437
China,Russia,Import,  All Products,Import (US$ Thousand),2012,44138278.87,TII,0.915000181
China,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,54861126.28,TII,0.957300474
China,Turkiye,Import,  All Products,Import (US$ Thousand),2012,3511810.027,TII,0.528952121
China,UAE,Import,  All Products,Import (US$ Thousand),2012,10851923.96,TII,1.070405653
China,United States,Import,  All Products,Import (US$ Thousand),2012,133765823,TII,1.422584641
China,Viet Nam,Import,  All Products,Import (US$ Thousand),2012,16229125.41,TII,2.52178059
China, World,Export,  All Products,Export (US$ Thousand),2012,2048782233,TII,1
China,Afghanistan,Export,  All Products,Export (US$ Thousand),2012,464033.546,TII,0.371206681
China,Bangladesh,Export,  All Products,Export (US$ Thousand),2012,7970093.212,TII,2.32204528
China,Belarus,Export,  All Products,Export (US$ Thousand),2012,919816.968,TII,0.195327932
China,Egypt,Export,  All Products,Export (US$ Thousand),2012,8223921.373,TII,0.928153633
China,India,Export,  All Products,Export (US$ Thousand),2012,47677451.83,TII,1.143463362
China,Iran,Export,  All Products,Export (US$ Thousand),2012,11598798.61,TII,1.436180886
China,Iraq,Export,  All Products,Export (US$ Thousand),2012,4911784.801,TII,0.951502102
China,Israel,Export,  All Products,Export (US$ Thousand),2012,6988137.193,TII,0.759290753
China,Japan,Export,  All Products,Export (US$ Thousand),2012,151626580.7,TII,2.013445224
China,South Korea,Export,  All Products,Export (US$ Thousand),2012,87673764.18,TII,1.858666149
China,Myanmar,Export,  All Products,Export (US$ Thousand),2012,5673756.23,TII,3.491047906
China,Pakistan,Export,  All Products,Export (US$ Thousand),2012,9276492.101,TII,2.360189689
China,Qatar,Export,  All Products,Export (US$ Thousand),2012,1205100.145,TII,0.361767437
China,Russia,Export,  All Products,Export (US$ Thousand),2012,44056551.09,TII,0.915000181
China,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2012,18452900.81,TII,0.957300474
China,Turkiye,Export,  All Products,Export (US$ Thousand),2012,15585293.35,TII,0.528952121
China,UAE,Export,  All Products,Export (US$ Thousand),2012,29568342.62,TII,1.070405653
China,United States,Export,  All Products,Export (US$ Thousand),2012,352438221,TII,1.422584641
China,Viet Nam,Export,  All Products,Export (US$ Thousand),2012,34212586.98,TII,2.52178059
United States, World,Export,  All Products,Export (US$ Thousand),2012,1544932014,TII,1
United States,Afghanistan,Export,  All Products,Export (US$ Thousand),2012,1521555.394,TII,1.614137773
United States,Bangladesh,Export,  All Products,Export (US$ Thousand),2012,508180.705,TII,0.196341399
United States,Belarus,Export,  All Products,Export (US$ Thousand),2012,102025.447,TII,0.028731471
United States,China,Export,  All Products,Export (US$ Thousand),2012,110516536,TII,0.882156108
United States,Egypt,Export,  All Products,Export (US$ Thousand),2012,5498319.529,TII,0.822919438
United States,India,Export,  All Products,Export (US$ Thousand),2012,22105715.15,TII,0.703072666
United States,Iran,Export,  All Products,Export (US$ Thousand),2012,251122.746,TII,0.041235248
United States,Iraq,Export,  All Products,Export (US$ Thousand),2012,2053842.278,TII,0.527623265
United States,Israel,Export,  All Products,Export (US$ Thousand),2012,14273472.73,TII,2.056661244
United States,Japan,Export,  All Products,Export (US$ Thousand),2012,69971994.97,TII,1.232182852
United States,South Korea,Export,  All Products,Export (US$ Thousand),2012,42282528.92,TII,1.188718762
United States,Myanmar,Export,  All Products,Export (US$ Thousand),2012,65765.942,TII,0.053662711
United States,Pakistan,Export,  All Products,Export (US$ Thousand),2012,1530065.196,TII,0.51624932
United States,Qatar,Export,  All Products,Export (US$ Thousand),2012,3577715.161,TII,1.42429032
United States,Russia,Export,  All Products,Export (US$ Thousand),2012,10695291.38,TII,0.294570825
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2012,17961238.47,TII,1.235680895
United States,Turkiye,Export,  All Products,Export (US$ Thousand),2012,12474727.21,TII,0.561460058
United States,UAE,Export,  All Products,Export (US$ Thousand),2012,22552553.31,TII,1.082688582
United States,Viet Nam,Export,  All Products,Export (US$ Thousand),2012,4622882.579,TII,0.451877453
United States, World,Import,  All Products,Import (US$ Thousand),2012,2334677716,TII,1
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2012,37927.279,TII,1.614137773
United States,Bangladesh,Import,  All Products,Import (US$ Thousand),2012,5107247.948,TII,0.196341399
United States,Belarus,Import,  All Products,Import (US$ Thousand),2012,159261.855,TII,0.028731471
United States,China,Import,  All Products,Import (US$ Thousand),2012,444386003.5,TII,0.882156108
United States,Egypt,Import,  All Products,Import (US$ Thousand),2012,3108390.381,TII,0.822919438
United States,India,Import,  All Products,Import (US$ Thousand),2012,41904468.28,TII,0.703072666
United States,Iran,Import,  All Products,Import (US$ Thousand),2012,2144.148,TII,0.041235248
United States,Iraq,Import,  All Products,Import (US$ Thousand),2012,19638419.75,TII,0.527623265
United States,Israel,Import,  All Products,Import (US$ Thousand),2012,22340592.65,TII,2.056661244
United States,Japan,Import,  All Products,Import (US$ Thousand),2012,150447022.9,TII,1.232182852
United States,South Korea,Import,  All Products,Import (US$ Thousand),2012,60997692.67,TII,1.188718762
United States,Myanmar,Import,  All Products,Import (US$ Thousand),2012,38.05,TII,0.053662711
United States,Pakistan,Import,  All Products,Import (US$ Thousand),2012,3828392.685,TII,0.51624932
United States,Qatar,Import,  All Products,Import (US$ Thousand),2012,1035735.712,TII,1.42429032
United States,Russia,Import,  All Products,Import (US$ Thousand),2012,30232470.77,TII,0.294570825
United States,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,57327161.82,TII,1.235680895
United States,Turkiye,Import,  All Products,Import (US$ Thousand),2012,6614586.187,TII,0.561460058
United States,UAE,Import,  All Products,Import (US$ Thousand),2012,2326199.501,TII,1.082688582
United States,Viet Nam,Import,  All Products,Import (US$ Thousand),2012,21371334.23,TII,0.451877453
Russia, World,Import,  All Products,Import (US$ Thousand),2012,207440504.4,TII,1
Russia,Afghanistan,Import,  All Products,Import (US$ Thousand),2012,6278.78203,TII,2.930785044
Russia,Bangladesh,Import,  All Products,Import (US$ Thousand),2012,690707.6876,TII,0.367698293
Russia,Belarus,Import,  All Products,Import (US$ Thousand),2012,10215334.48,TII,17.72591324
Russia,China,Import,  All Products,Import (US$ Thousand),2012,46332240.95,TII,0.840508213
Russia,India,Import,  All Products,Import (US$ Thousand),2012,2531962.398,TII,0.708508501
Russia,Iraq,Import,  All Products,Import (US$ Thousand),2012,0.00934,TII,0.216081704
Russia,Israel,Import,  All Products,Import (US$ Thousand),2012,791400.7414,TII,0.691919093
Russia,Japan,Import,  All Products,Import (US$ Thousand),2012,7634698.149,TII,0.808137728
Russia,Myanmar,Import,  All Products,Import (US$ Thousand),2012,20018.43402,TII,0.314905628
Russia,Pakistan,Import,  All Products,Import (US$ Thousand),2012,277539.763,TII,0.208550472
Russia,Qatar,Import,  All Products,Import (US$ Thousand),2012,34490.13689,TII,0.005062906
Russia,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2012,141574.5881,TII,0.220491513
Russia,Turkiye,Import,  All Products,Import (US$ Thousand),2012,2344296.979,TII,2.133745423
Russia,United States,Import,  All Products,Import (US$ Thousand),2012,12134644.37,TII,0.205217023
Russia,Viet Nam,Import,  All Products,Import (US$ Thousand),2012,2516944.882,TII,0.399600302
Russia, World,Export,  All Products,Export (US$ Thousand),2012,301780443.4,TII,1
Russia,Afghanistan,Export,  All Products,Export (US$ Thousand),2012,236111.9594,TII,2.930785044
Russia,Bangladesh,Export,  All Products,Export (US$ Thousand),2012,827032.2769,TII,0.367698293
Russia,Belarus,Export,  All Products,Export (US$ Thousand),2012,14762304.9,TII,17.72591324
Russia,China,Export,  All Products,Export (US$ Thousand),2012,29953376.57,TII,0.840508213
Russia,India,Export,  All Products,Export (US$ Thousand),2012,5823065.628,TII,0.708508501
Russia,Iraq,Export,  All Products,Export (US$ Thousand),2012,921070.214,TII,0.216081704
Russia,Israel,Export,  All Products,Export (US$ Thousand),2012,1467798.315,TII,0.691919093
Russia,Japan,Export,  All Products,Export (US$ Thousand),2012,9845579.627,TII,0.808137728
Russia,Myanmar,Export,  All Products,Export (US$ Thousand),2012,287343.0855,TII,0.314905628
Russia,Pakistan,Export,  All Products,Export (US$ Thousand),2012,134966.6011,TII,0.208550472
Russia,Qatar,Export,  All Products,Export (US$ Thousand),2012,24532.74561,TII,0.005062906
Russia,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2012,351886.2198,TII,0.220491513
Russia,Turkiye,Export,  All Products,Export (US$ Thousand),2012,13763057.81,TII,2.133745423
Russia,United States,Export,  All Products,Export (US$ Thousand),2012,10097661.13,TII,0.205217023
Russia,Viet Nam,Export,  All Products,Export (US$ Thousand),2012,1492051.421,TII,0.399600302
China, World,Import,  All Products,Import (US$ Thousand),2013,1949992315,TII,1
China,Afghanistan,Import,  All Products,Import (US$ Thousand),2013,9595.295,TII,0.246200643
China,Bangladesh,Import,  All Products,Import (US$ Thousand),2013,602366.367,TII,2.437273706
China,Belarus,Import,  All Products,Import (US$ Thousand),2013,580512.302,TII,0.187599853
China,Egypt,Import,  All Products,Import (US$ Thousand),2013,1851606.76,TII,0.9401763
China,India,Import,  All Products,Import (US$ Thousand),2013,16970269.59,TII,1.215571195
China,Iran,Import,  All Products,Import (US$ Thousand),2013,25389863.88,TII,2.025740168
China,Iraq,Import,  All Products,Import (US$ Thousand),2013,17984764.26,TII,1.120832838
China,Israel,Import,  All Products,Import (US$ Thousand),2013,3181317.438,TII,0.798170161
China,Japan,Import,  All Products,Import (US$ Thousand),2013,162245572.8,TII,1.999971782
China,South Korea,Import,  All Products,Import (US$ Thousand),2013,183072918.4,TII,1.84707286
China,Myanmar,Import,  All Products,Import (US$ Thousand),2013,2856866.581,TII,3.580219615
China,Pakistan,Import,  All Products,Import (US$ Thousand),2013,3196840.329,TII,2.591688718
China,Qatar,Import,  All Products,Import (US$ Thousand),2013,8463353.081,TII,0.471327294
China,Russia,Import,  All Products,Import (US$ Thousand),2013,39667828.21,TII,0.986063192
China,Saudi Arabia,Import,  All Products,Import (US$ Thousand),2013,53450710.54,TII,0.879013249
China,Turkiye,Import,  All Products,Import (US$ Thousand),2013,4486234.345,TII,0.537159354
China,UAE,Import,  All Products,Import (US$ Thousand),2013,12823525.64,TII,0.953175676
China,United States,Import,  All Products,Import (US$ Thousand),2013,153394862,TII,1.427210335
China,Viet Nam,Import,  All Products,Import (US$ Thousand),2013,16891892.67,TII,2.796845948
China, World,Export,  All Products,Export (US$ Thousand),2013,2209007280,TII,1
China,Afghanistan,Export,  All Products,Export (US$ Thousand),2013,328258.809,TII,0.246200643
China,Bangladesh,Export,  All Products,Export (US$ Thousand),2013,9705086.684,TII,2.437273706
China,Belarus,Export,  All Products,Export (US$ Thousand),2013,872159.994,TII,0.187599853
China,Egypt,Export,  All Products,Export (US$ Thousand),2013,8362674.701,TII,0.9401763
China,India,Export,  All Products,Export (US$ Thousand),2013,48432411.24,TII,1.215571195
China,Iran,Export,  All Products,Export (US$ Thousand),2013,14036645.33,TII,2.025740168
China,Iraq,Export,  All Products,Export (US$ Thousand),2013,6894088.32,TII,1.120832838
China,Israel,Export,  All Products,Export (US$ Thousand),2013,7645304.406,TII,0.798170161
China,Japan,Export,  All Products,Export (US$ Thousand),2013,150132589,TII,1.999971782
China,South Korea,Export,  All Products,Export (US$ Thousand),2013,91164951.04,TII,1.84707286
China,Myanmar,Export,  All Products,Export (US$ Thousand),2013,7338688.821,TII,3.580219615
China,Pakistan,Export,  All Products,Export (US$ Thousand),2013,11019596.12,TII,2.591688718
China,Qatar,Export,  All Products,Export (US$ Thousand),2013,1710907.973,TII,0.471327294
China,Russia,Export,  All Products,Export (US$ Thousand),2013,49591171.96,TII,0.986063192
China,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2013,18739813.77,TII,0.879013249
China,Turkiye,Export,  All Products,Export (US$ Thousand),2013,17746990.92,TII,0.537159354
China,UAE,Export,  All Products,Export (US$ Thousand),2013,33411294.71,TII,0.953175676
China,United States,Export,  All Products,Export (US$ Thousand),2013,369063858.6,TII,1.427210335
China,Viet Nam,Export,  All Products,Export (US$ Thousand),2013,48586298.2,TII,2.796845948
United States, World,Export,  All Products,Export (US$ Thousand),2013,1577587252,TII,1
United States,Afghanistan,Export,  All Products,Export (US$ Thousand),2013,1409638.976,TII,1.48041832
United States,Bangladesh,Export,  All Products,Export (US$ Thousand),2013,708816.08,TII,0.249254039
United States,Belarus,Export,  All Products,Export (US$ Thousand),2013,95141.886,TII,0.028655754
United States,China,Export,  All Products,Export (US$ Thousand),2013,121721075.5,TII,0.920847784
United States,Egypt,Export,  All Products,Export (US$ Thousand),2013,5175345.787,TII,0.814717841
United States,India,Export,  All Products,Export (US$ Thousand),2013,21811337.21,TII,0.766532124
United States,Iran,Export,  All Products,Export (US$ Thousand),2013,308142.294,TII,0.062269515
United States,Iraq,Export,  All Products,Export (US$ Thousand),2013,2021733.722,TII,0.460247796
United States,Israel,Export,  All Products,Export (US$ Thousand),2013,13742185.48,TII,2.008909029
United States,Japan,Export,  All Products,Export (US$ Thousand),2013,65213790.41,TII,1.216443932
United States,South Korea,Export,  All Products,Export (US$ Thousand),2013,41686042.11,TII,1.182634505
United States,Myanmar,Export,  All Products,Export (US$ Thousand),2013,145830.603,TII,0.099619332
United States,Pakistan,Export,  All Products,Export (US$ Thousand),2013,1645795.477,TII,0.541996877
United States,Qatar,Export,  All Products,Export (US$ Thousand),2013,4958347.378,TII,1.912655039
United States,Russia,Export,  All Products,Export (US$ Thousand),2013,11144525.79,TII,0.310288535
United States,Saudi Arabia,Export,  All Products,Export (US$ Thousand),2013,18960148.29,TII,1.245304734
United States,Turkiye,Export,  All Products,Export (US$ Thousand),2013,12073351.56,TII,0.511693643
United States,UAE,Export,  All Products,Export (US$ Thousand),2013,24446087.08,TII,0.976546121
United States,Viet Nam,Export,  All Products,Export (US$ Thousand),2013,5036142.937,TII,0.40593504
United States, World,Import,  All Products,Import (US$ Thousand),2013,2326590209,TII,1
United States,Afghanistan,Import,  All Products,Import (US$ Thousand),2013,46315.853,TII,1.48041832
United States,Bangladesh,Import,  All Products,Import (US$ Thousand),2013,5583497.553,TII,0.249254039
United States,Belarus,Import,  All Products,Import (US$ Thousand),2013,111634.326,TII,0.028655754
United States,China,Import,  All Products,Import (US$ Thousand),2013,459107864.2,TII,0.920847784
United States,Egypt,Import,  All Products,Import (US$ Thousand),2013,1696506.533,TII,0.814717841
United States,India,Import,  All Products,Import (US$ Thousand),2013,43217508.47,TII,0.766532124
United States,Iran,Import,  All Products,Import (US$ Thousand),2013,2219.63,TII,0.062269515
United States,Iraq,Import,  All Products,Import (US$ Thousand),2013,13546577.51,TII,0.460247796
United States,Israel,Import,  All Products,Import (US$ Thousand),2013,23071898.46,TII,2.008909029
United States,Japan,Import,  All Products,Import (US$ Thousand),2013,142136718.2,TII,1.216443932
United States,South Korea,Import,  All Products,Import (US$ Thousand),2013,64611251.5,TII,1.182634505
United States,Myanmar,Import,  All Products,Import (US$ Thousand),2013,31234.445,TII,0.099619332
