Reporter Name,Partner Name,Trade Flow,Product Group,Indicator,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
United States,Brazil,Import,  All Products,Import (US$ Thousand),8144448,8021263.36,9307302.912,9428286.464,9296194.802,10149453.36,10642211.99,11896362.53,13852522.37,14466412.46,16690150.25,18991824.51,22738203.21,26217184.8,28031247.07,27193409.75,32072884.6,21017804.64,25009190.21,32838643.29,33254643.14,28658285.22,31607113.62,28517865.65,27047003.99,30551943.38,32286167.96,32079462.36,24421640.76,32843010.22,41370520.13
United States,British Indian Ocean Ter.,Import,  All Products,Import (US$ Thousand),244.668,71.07,887.538,1922.854,3476.618,11901.928,478.366,350.563,2894.207,346.746,421.001,1292.407,591.017,462.758,830.957,44.141,2121.059,403.216,1477.915,6083.098,19839.574,18097.198,14304.836,16154.084,12213.503,8474.008,118.993,843.087,176.339,400.593,414.352
United States,British Virgin Islands,Import,  All Products,Import (US$ Thousand),3370.359,14477.146,15330.388,12002.763,7116.904,17321.104,7946.401,23389.443,30942.691,11866.664,41698.169,36579.727,18149.488,34041.439,27532.679,43695.097,11183.411,6264.399,19216.519,6703.542,13841.232,6744.86,11046.251,16795.736,31385.517,6954.284,19812.907,4965.011,8525.104,4352.569,4601.517
United States,Brunei,Import,  All Products,Import (US$ Thousand),30340.184,31902.446,47225.704,40132.84,50539.127,58036.548,224049.38,417103.272,383753.149,398856.865,305962.941,446178.42,428462.294,589610.785,574926.455,418552.937,117080.94,42671.012,13270.562,25882.135,89102.96,17873.193,32882.98,20096.401,13988.319,23417.719,102041.847,43931.318,90301.86,20193.798,91772.888
United States,Bulgaria,Import,  All Products,Import (US$ Thousand),83609.344,171705.68,239203.68,200495.712,136388.141,184925.787,232249.44,213975.584,235214.396,336896.257,365876.742,477842.24,545532.276,493361.538,495181.97,453059.737,416926.363,240871.455,273615.252,433613.082,532406.537,537674.422,632197.033,626386.029,628785.081,685301.568,1018398.287,944599.031,884520.036,1203696.248,1573136.611
United States,Burkina Faso,Import,  All Products,Import (US$ Thousand),186.506,461.09,494.706,405.003,4108.49,1033.468,622.381,2937.182,2472.042,5012.746,2936.925,950.995,611.538,2162.331,1055.46,1517.733,634.359,2233.077,2411.557,3654.053,2364.088,6218.871,6294.335,3643.774,5131.904,5163.661,5206.121,6105.545,5213.823,3850.143,6709.647
United States,Burundi,Import,  All Products,Import (US$ Thousand),9075.421,2857.56,7866.984,21346.828,2118.79,14317.633,8003.285,6524.537,7994.937,2788.774,789.925,6552.381,3284.3,4807.559,2003.961,1180.356,2998.07,4235.967,3459.193,9815.249,4976.157,4453.239,4483.66,8682.662,6789.452,9119.187,14182.596,10273.716,3994.197,3896.249,7874.41
United States,Cambodia,Import,  All Products,Import (US$ Thousand),84.826,729.864,1203.616,5572.817,4509.285,109569.388,387768.947,634994.097,825615.89,962553.994,1145849.413,1335159.986,1591369.976,1874988.274,2328266.2,2599410.829,2545828.708,2004671.02,2402003.614,2807102.439,2799684.459,2870575.134,2951402.127,3145595.812,2916161.857,3173230.138,3965176.961,5578134.772,6883532.026,9371244.666,13091460.62
United States,Cameroon,Import,  All Products,Import (US$ Thousand),90182.416,110751.504,60977.916,52705.48,70575.823,63694.541,59750.968,83798.177,155116.824,101619.921,183518.452,225913.709,335295.681,171587.653,292225.639,314736.396,641908.707,267655.47,310205.667,343085.075,320197.893,381701.591,199551.639,142887.504,161059.422,125879.187,229265.683,345579.362,452715.313,218658.197,115875.556
United States,Canada,Import,  All Products,Import (US$ Thousand),101241397.2,113580384.3,131916202,148277887,159691173,171330621.3,177916422.4,201433185.9,230816137.7,216234127.2,212398395.1,225035348.7,260161285.5,294382272.2,307723064.2,317481896.7,339074076.2,227577354.2,280426517.8,317921220,327502570.4,337126102.1,354171825.4,301942705.1,282919218.1,305647659.4,325683550.9,326628559.1,276195545.9,363904687.5,446623933.6
United States,Cape Verde,Import,  All Products,Import (US$ Thousand),57.444,33.652,127.003,274.194,395.5,514.538,194.772,117.21,4213.567,1495.949,1968.885,5958.602,4007.31,2808.754,1001.604,2243.713,462.84,837.501,1482.02,1555.724,4038.445,2421.73,1809.236,2285.327,4203.689,3632.339,3709.164,3983.519,4782.305,5649.894,7129.107
United States,Cayman Islands,Import,  All Products,Import (US$ Thousand),11234.208,35630.144,53403.324,18790.456,17657.579,20330.103,18608.832,10298.11,6566.598,6763.673,8982.5,12112.212,13655.919,54242.053,15641.545,22371.364,14436.526,13997.754,11444.151,19105.166,15563.263,33134.161,25266.453,98052.992,87230.651,54721.823,33074.141,49217.116,20683.565,44281.692,48561.855
United States,Central African Republic,Import,  All Products,Import (US$ Thousand),853.621,913.829,252.725,456.795,321.476,1379.009,2835.234,2935.341,2965.118,2363.674,2022.356,1983.181,8878.77,5749.907,4372.967,3027.263,9104.407,3475.778,5857.704,6107.551,4179.504,2845.632,1472.332,3167.198,1058.282,2263.408,2923.54,3649.133,992.184,1810.295,914.171
United States,Chad,Import,  All Products,Import (US$ Thousand),298.101,338.24,1969.761,3404.486,7460.873,3111.715,7916.984,7403.896,4555.575,5653.051,6327.473,24726.128,827894.637,1583641.379,2021271.087,2239869.249,3470794.935,2059913.482,2109848.358,3248084.576,2714442.726,2508538.287,2378793.357,1359848.905,957483.626,543115.344,494864.737,135809.107,3620.518,4195.362,4843.586
United States,Chile,Import,  All Products,Import (US$ Thousand),1625930.496,1692614.784,2072388.48,2196957.44,2580444.808,2626915.601,2811270.861,3287598.056,3269034.71,3495307.949,4353673.647,4326063.527,5419460.634,7444221.167,10291072.88,9783399.229,8980952.306,6620213.966,7688179.905,9735524.799,10083152.84,11190495.59,10265746.05,9577927.641,9545723.021,11295780.59,12200356.72,11150838.05,10917000.71,15960402.48,16801402.28
United States,China,Import,  All Products,Import (US$ Thousand),27450238.98,33673211.9,41345781.76,48505589.76,54396457.4,65811603.65,75094917.64,87775113.56,100012902.7,102267288.9,133510392.7,163313862.5,210500129,259836016.8,305778876.1,340106645.8,356304560.7,309530233.2,382964820.3,417340261.5,444386003.5,459107864.2,486296238,504028117,481310448,525764714.5,563203119.5,472464913.7,457164215.5,541531352.2,575688091.2
United States,Christmas Island,Import,  All Products,Import (US$ Thousand),257.684,271.577,584.173,144.486,262.845,707.591,337.374,104.777,395.732,185.292,664.843,381.628,603.157,451.493,484.337,4398.776,2145.368,787.937,598.592,1503.222,506.933,1061.794,2388.886,2168.379,1656.077,1340.549,936.781,540.814,476.815,1518.607,908.401
United States,Cocos (Keeling) Islands,Import,  All Products,Import (US$ Thousand),112.353,254.627,398.566,74.513,398.468,66.827,168.303,237.719,329.21,643.73,279.445,276.063,598.418,499.873,1534.099,954.798,1218.49,815.853,2256.209,1594.278,1018.263,1073.93,3247.497,3875.711,2185.283,1260.673,2967.287,2637.531,1782.444,2771.247,1451.424
United States,Colombia,Import,  All Products,Import (US$ Thousand),3063985.92,3270283.52,3406598.656,3992014.08,4524999.739,5033779.904,4939560.393,6609788.524,6968000.685,5710262.82,5933425.105,6789572.262,7731397.453,9428654.602,9826571.592,10033876.76,13832363.81,11875343.18,16229639.26,23720046.99,25213481.69,22157559.84,18858160.8,14694420.72,14435553.85,14126818.93,14309499.52,14705658.06,11310309.33,13730705.68,19401277.84
United States,Comoros,Import,  All Products,Import (US$ Thousand),10531.774,9720.956,6227.872,2242.39,6376.341,2650.024,846.68,1789.31,3513.13,10568.08,5417.726,4110.023,16599.202,1489.319,1601.01,562.297,971.234,1143.331,1755.335,1825.061,2035.224,2892.683,2106.284,1232.469,2685.056,5092.821,3037.612,2088.259,3444.263,6388.714,5620.333
United States,"Congo, Dem. Rep.",Import,  All Products,Import (US$ Thousand),259123.184,251017.008,197899.984,273437.696,259697.213,294884.444,180487.466,237679.09,214824.767,154043.496,211086.726,183332.617,132077.181,270960.299,86144.603,208500.868,270587.481,338952.309,546186.725,623076.678,42257.661,78073.883,157633.645,156395.183,178388.688,86173.453,50323.679,22102.812,30703.785,271673.787,180322.081
United States,"Congo, Rep.",Import,  All Products,Import (US$ Thousand),547055.232,541384.384,434530.304,223514.544,336929.578,501770.904,336456.199,441127.276,531734.156,473768.367,191052.625,457189.305,898541.773,1694634.012,3184528.241,3182283.7,5199076.373,3188684.216,3391745.621,2458666.613,1514766.675,1192601.468,433438.018,313691.663,137544.458,134160.278,445382.565,583362.466,139972.527,54111.483,154425.847
United States,Cook Islands,Import,  All Products,Import (US$ Thousand),180.347,508.092,1903.927,1129.161,1016.101,1191.286,746.094,674.237,2312.069,505.472,1263.029,3369.411,4077.685,2189.969,2189.041,1782.605,1191.111,970.607,1656.548,777.529,1563.212,424.727,816.017,859.164,1943.016,3460.032,1054.487,528.33,2481.281,1282.106,1048.962
United States,Costa Rica,Import,  All Products,Import (US$ Thousand),1541564.416,1672513.024,1775543.296,1997825.664,2121127.228,2489010.094,2927245.355,4167905.4,3538692.889,2886075.099,3339287.699,3584436.002,3504742.09,3598194.017,4083806.036,4208643.326,4189311.027,5803270.689,8933644.183,10367071.08,12306742.53,12177013.31,9765910.925,4717018.84,4574902.969,4828258.852,5147768.399,5417398.185,5622497.402,6843199.197,9109416.727
United States,Cote d'Ivoire,Import,  All Products,Import (US$ Thousand),205892.704,199467.424,204981.68,230372.752,431226.802,313616.191,447971.242,374095.835,383949.114,333087.789,399226.637,514147.241,761751.102,1282245.475,755977.63,638701.645,1159087.663,778649.638,1215111.428,1309328.741,1138811.119,1049142.785,1235662.361,1061613.873,1200548.239,1256357.134,1291959.912,958064.308,914503.082,1273489.314,1113433.482
United States,Croatia,Import,  All Products,Import (US$ Thousand),45261.804,112533.144,123956.472,99508.496,75727.103,87092.568,76206.123,115635.54,140986.392,139016.894,150272.951,186145.12,300099.115,373109.805,360812.762,341984.628,281820.27,261339.764,353278.829,458430.814,465335.538,439896.734,479010.714,591382.353,524797.023,448837.658,481041.052,563978.821,615938.098,837259.682,889962.538
United States,Cuba,Import,  All Products,Import (US$ Thousand),,,,,,,,654.576,323.097,5.565,319.273,313.527,40.915,9.524,158.654,271.701,36.696,27.957,347.48,5.7,95.955,,,,,,1275.914,2587.421,14908.544,2902.399,5607.675
United States,Curaçao,Import,  All Products,Import (US$ Thousand),,,,,,,,,,,,,,,,,,,,560796.392,858148.613,407256.491,374720.279,339719.407,265204.827,153570.076,107228.017,72843.967,28926.276,43655.736,51144.715
United States,Cyprus,Import,  All Products,Import (US$ Thousand),11716.993,17036.454,19576.444,14106.064,18533.896,17546.424,34834.306,33849.754,23414.835,35118.754,27102.121,26056.401,27342.461,32113.522,54832.516,17812.417,14869.042,53547.497,11713.214,21995.207,30497.684,44907.891,65590.097,33488.42,54842.053,49140.241,69997.652,76216.274,60769.558,67197.696,75154.875
United States,Czech Republic,Import,  All Products,Import (US$ Thousand),,293444.48,335138.528,385252.576,504832.633,639117.719,695765.615,782422.08,1070188.895,1116218.271,1294859.943,1458128.404,1837848.96,2288779.813,2455487.081,2525102.375,2666473.227,1978430.865,2533172.742,3453620.722,4046943.006,4039630.218,4479007.672,4646155.337,4544941.787,4736411.072,5164872.646,5709830.79,5706788.164,6615328.17,7844892.328
United States,Czechoslovakia,Import,  All Products,Import (US$ Thousand),256159.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Denmark,Import,  All Products,Import (US$ Thousand),1736427.648,1740745.216,2211470.848,2032749.312,2222846.691,2224985.569,2481713.541,2932773.057,2965018.323,3406699.361,3346787.282,3843699.151,4017662.511,5305163.507,5707426.862,6233085.011,6593740.729,5699234.222,6145915.239,6908880.516,6906846.4,6607379.581,7631110.147,7885648.774,8075664.946,7847466.288,9022254.482,11194146.81,11836868.36,12353672.87,13225367.81
United States,Djibouti,Import,  All Products,Import (US$ Thousand),,35.905,70.067,36.509,8.037,,541.402,119.218,419.099,950.571,1966.659,633.272,1037.466,1135.885,3357.609,4624.793,7092.775,2950.942,3054.932,4120.233,11954.513,4015.885,11982.8,35617.518,28280.226,34672.571,48113.055,30961.316,40949.229,32841.29,43025.037
United States,Dominica,Import,  All Products,Import (US$ Thousand),4719.029,6083.865,7284.577,7070.367,8368.677,9568.948,6767.298,23393.154,6926.378,5267.936,5097.282,5769.851,3360.715,3632.01,3311.667,1857.713,2455.036,2852.527,1706.347,1990.612,1851.355,2728.816,1647.218,1755.55,2760.455,1319.443,1406.342,2199.535,1875.386,2603.424,1607.897
United States,Dominican Republic,Import,  All Products,Import (US$ Thousand),2452305.152,2757527.296,3187780.352,3511096.576,3676937.581,4444693.389,4551144.377,4377541.096,4383331.494,4183435.412,4271427.787,4558007.063,4636706.77,4721498.253,4649199.453,4327915.453,4087183.917,3420570.052,3771603.261,4312687.648,4485742.924,4382080.277,4637891.378,4781211.062,4788622.687,4868055.113,5444957.069,5704319.482,5346080.632,6545788.374,7143326.979
United States,East Asia & Pacific,Import,  All Products,Import (US$ Thousand),199256141.8,221816714.2,254563543.7,282110140.9,281419802.2,305813370.9,320840088.9,356112993.5,396382486,360336374.8,397652436.8,429302364.8,507331662.6,572790103.3,643560751.5,675832000,686669043.8,559184785.6,686132108.9,749792645.9,802486605.3,816547230.9,858785387.9,893304230.4,873539978.9,936782350.2,997762304,933491785.5,925105404,1102165535,1235546151
United States,East Timor,Import,  All Products,Import (US$ Thousand),,,,,,,,,,101.549,25,3690.085,28.364,85.373,12.14,324.643,24.198,69.071,,27.152,98.331,120.171,188.27,3371.638,5579.955,5610.249,7609.871,5215.415,4631.883,6440.553,10659.691
United States,Ecuador,Import,  All Products,Import (US$ Thousand),1494557.312,1562857.088,1937010.816,2157904.64,2121342.118,2280250.253,1989375.814,2045986.282,2237823.405,2009694.887,2388393.152,3031418.305,4689776.221,6214646.913,7571519.548,6539781.58,9532635.835,5610194.134,7834762.929,10033289.82,9895686.142,11971956.05,11296253.73,7921963.141,6493997.005,6758664.366,7082206.086,7354743.386,6384468.596,8647536.966,11039267.12
United States,Egypt,Import,  All Products,Import (US$ Thousand),465595.264,663213.76,592828.352,653881.28,713464.383,694858.128,698609.472,650651.889,887730.766,882037.807,1420921.218,1218317.846,1392044.331,2221127.496,2573354.773,2544980.478,2484391.703,2169427.899,2355252.806,2161941.843,3108390.381,1696506.533,1482052.723,1479921.107,1561796.549,1718942.452,2582465.144,3298440.629,2303710.281,3505740.207,3043170.745
United States,El Salvador,Import,  All Products,Import (US$ Thousand),409322.432,512927.68,634610.176,843064.64,1111314.916,1385419.722,1478918.001,1648178.424,1932937.857,1880151.86,2038416.96,2077134.183,2111608.069,2052289.092,1919070.376,2118517.214,2308597.658,1881101.369,2273734.326,2559804.055,2669490.454,2515410.625,2471842.719,2609712.937,2571240.315,2534733.141,2582401.03,2554019.839,1991602.04,2627021.293,3037368.42
United States,Equatorial Guinea,Import,  All Products,Import (US$ Thousand),24.269,3960.865,330.539,34492.612,81982.587,33033.323,73551.546,45290.591,154716.659,463942.587,533817.979,962963.237,1258840.198,1674639.277,1825405.066,1861818.069,3495118.929,2587063.732,2289204.623,1223537.879,1746594.775,928692.678,268273.874,174789.719,210132.579,378145.026,606331.712,349094.331,145504.987,281973.431,232874.03
United States,Eritrea,Import,  All Products,Import (US$ Thousand),,,,388.54,1775.606,1425.833,764.801,499.276,196.134,88.586,414.532,259.584,481.208,1341.694,895.512,451.234,138.123,545.599,107.32,149.126,229.45,178.264,103.907,115.179,484.311,284.112,290.454,150.939,289.08,483.061,360.167
United States,Estonia,Import,  All Products,Import (US$ Thousand),13698.067,21402.732,32536.668,69444.296,65235.421,85692.322,138306.13,259060.707,572923.755,241076.784,173968.397,195127.188,431711.849,547257.1,560143.694,311275.202,407558.283,168971.038,721582.167,996135.886,521701.764,435790.591,574883.121,517564.384,1016676.116,623203.267,980554.544,1033334.991,1101119.288,1953139.031,1413689
United States,Eswatini,Import,  All Products,Import (US$ Thousand),,,,,,,,,52576.931,64919.162,123085.565,173549.37,209081.449,207283.234,164395.111,154232.118,142082.256,115611.25,126031.778,93000.444,69679.469,61806.568,85515.308,22848.025,17443.952,20813.967,13705.609,16254.268,19925.34,24131.338,23567.468
United States,Ethiopia(excludes Eritrea),Import,  All Products,Import (US$ Thousand),,23699.012,36277.464,34338.916,36013.283,72304.203,54446.104,32039.076,28659.924,29052.105,28353.545,33637.991,45421.436,66657.555,85442.732,93335.371,158942.947,119458.373,134563.009,149423.224,189520.408,200871.828,214043.865,319045.615,247087.098,302812.173,458397.158,588235.614,540458.326,623319.554,746450.503
United States,Ethiopia(includes Eritrea),Import,  All Products,Import (US$ Thousand),8854.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Europe & Central Asia,Import,  All Products,Import (US$ Thousand),111323435.3,117699292.9,134880265.6,151678797.6,162407551,178761966.8,200204593.4,231336169.4,256271685.1,253407585.9,268009275,292622368.5,331238460.2,366188053.4,395063174.1,418720667.9,446373426.5,337337954,391081070.6,458808266.7,465543412.3,470119715.5,501737367.6,503167865.7,492468866.2,518022272.5,585020351.2,617228909.2,588677094.6,684991428.2,744048191.7
United States,Faeroe Islands,Import,  All Products,Import (US$ Thousand),24079.986,9487.683,10064.187,8771.192,8756.142,15107.651,11794.842,23611.376,31420.346,13261.285,16658.132,18466.207,7446.157,4720.159,4618.484,9465.508,22150.794,85051.729,92897.607,135552.602,99054.818,168540.186,191169.178,136918.212,173851.347,153221.692,139986.316,179860.007,151199.846,220442.464,289474.584
United States,Falkland Island,Import,  All Products,Import (US$ Thousand),219.048,50.768,273.687,458.047,506.533,590.773,181.407,1635.317,3120.84,6858.628,6230.589,5191.269,6760.627,9426.95,12420.695,4911.718,7391.06,8598.992,5531.186,6987.682,12255.019,13758.652,19920.017,14384.631,19912.987,11825.802,13172.826,19312.045,11761.556,12671.635,32108.587
United States,Fiji,Import,  All Products,Import (US$ Thousand),81458.072,74979.888,103497.848,85721.576,83904.148,94599.378,112272.813,112608.265,146835.482,182346.038,170430.32,185602.712,227426.019,187579.856,172444.82,190531.165,196534.056,167507.043,208294.418,160166.754,221850.768,209016.532,219110.914,244481.529,246828.728,273651.721,276207.995,298348.291,267147.985,302807.73,383514.564
United States,Finland,Import,  All Products,Import (US$ Thousand),1265864.32,1720468.864,1928019.328,2391221.248,2464205.253,2527921.5,2746753.86,3043026.322,3250760.508,3393758.778,3609949.397,3782906.879,4087247.92,4537264.431,5176107.849,5500865.507,6142785.607,4134392.023,4046473.59,4611766.741,5294378.976,4853978.876,5226663.235,4675357.388,4747728.858,6062686.319,7358350.507,6590871.078,5098572.162,7026237.078,8995330.259
United States,Fm Sudan,Import,  All Products,Import (US$ Thousand),11470.239,12348.713,36634.732,23501.224,19635.347,12931.32,3350.295,62.809,1808.412,3385.389,1458.157,3060.807,3839.308,14082.229,6501.203,8071.959,5403.926,10732.365,8800.875,11076.603,,,,,,,,,,,
United States,Fr. So. Ant. Tr,Import,  All Products,Import (US$ Thousand),85.977,11.372,,431.071,513.498,,1100.794,,52.2,190.941,6.844,69.208,91.608,52.238,98.517,572.213,529.587,147.264,22.851,44.591,30.01,188.073,524.894,14.889,78.153,141.132,26.578,152.496,74.971,166.548,90.807
United States,France,Import,  All Products,Import (US$ Thousand),15260816.38,15689814.02,17315964.93,17768144.9,19202768.68,21345394.78,24736795.63,26548740.85,29833154.47,30431140.45,28858103.03,29893781.74,32409880.34,34765548.7,38082574.46,42492266.04,44886713.69,34582355.37,38982183.97,40804610.65,42533569.57,46540390.55,47750027.42,48864400.4,47766560.29,50049674.52,53621601.77,58491722.75,43871784.33,51688760.31,59091426.03
United States,French Guiana,Import,  All Products,Import (US$ Thousand),3252.587,2833.438,3260.465,5799.565,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,French Polynesia,Import,  All Products,Import (US$ Thousand),11059.282,8589.64,14603.34,14263.483,17424.889,36410.581,34380.72,43278.247,43947.397,47972.57,45627.307,49127.497,68426.382,61485.975,59136.773,63515.106,73372.094,30569.813,54532.312,55911.415,63197.465,39761.333,43913.39,47083.721,36752.598,52093.133,40226.392,56457.222,22556.792,85560.602,46257.047
United States,Gabon,Import,  All Products,Import (US$ Thousand),983524.032,1008651.648,1237783.808,1557556.608,2067014.582,2348077.367,1381740.125,1619066.346,2196510.07,1659720.838,1660731.364,2074570.978,2619922.833,2955115.583,1416433.382,2243344.876,2372198.048,1283322.123,2276496.539,4659044.777,1934583.711,1144323.669,832821.125,353020.064,114328.271,208989.678,299072.276,127029.86,83634.971,124517.121,235115.16
United States,"Gambia, The",Import,  All Products,Import (US$ Thousand),1195.198,9411.43,2413.774,2301.161,1951.48,2989.26,2121.357,214.645,375.804,498.438,382.307,162.655,542.685,450.675,304.644,162.087,663.856,1375.83,4001.962,86.582,375.739,1717.434,338.515,956.631,1020.975,1008.052,601.75,1597.18,1157.213,1288.175,1509.031
United States,Georgia,Import,  All Products,Import (US$ Thousand),8479.654,22369.672,1366.543,11580.863,7900.531,7422.336,15242.812,19162.729,31906.247,30727.575,18823.671,60091.29,83968.02,205977.357,117665.061,200445.682,243824.037,71616.742,205912.223,185189.88,238337.15,182789.701,407572.914,188466.241,98206.678,136503.263,198595.888,158617.273,157327.042,201957.784,361681.442
United States,Germany,Import,  All Products,Import (US$ Thousand),29594941.44,29461102.59,32688435.2,38041608.19,39989231.84,44191158.72,51281904.64,56605937.47,58511297.81,59075091.6,63905160.74,69681503.17,79143125.1,86873024.14,91215229.47,96631595.72,99758479.28,72632756.09,84129523.27,100675925.2,111298413.2,116406339.9,125532374.7,127170567.4,116259433.2,119962970.8,128345618.5,129857182.1,117393017.8,138194629.5,150408499.4
United States,Ghana,Import,  All Products,Import (US$ Thousand),102490.72,218429.184,205576.496,202764.688,178652.202,159506.786,153574.217,219814.043,204512.503,186908.978,128540.323,93396.792,159877.825,173469.041,209671.744,212118.691,241255.151,144379.012,282948.708,801198.114,305268.364,381268.366,285497.145,325924.259,335384.845,781156.734,613247.304,986611.585,759858.884,1779011.505,2836636.084
United States,Gibraltar,Import,  All Products,Import (US$ Thousand),6813.864,3011.714,1484.8,2626.557,2786.619,1669.219,5256.272,8959.867,912.886,2327.412,933.483,2887.924,1526.155,4739.45,930.711,3311.258,1425.327,927.01,688.844,1152.281,681.156,237.378,235.294,1832.199,361.935,645.379,479.496,15736.514,22363.525,3859.915,2452.379
United States,Greece,Import,  All Products,Import (US$ Thousand),394690.624,373538.304,494247.008,437435.264,535621.865,497185.774,514686.971,618795.588,589653.694,504712.747,601016.396,669634.058,810310.935,1004238.516,1069744.24,1296831.758,1090360.77,887633.995,844930.542,911189.864,1049904.66,1017837.217,1107544.443,1445905.212,1319660.782,1355349.942,1722823.455,1621364.744,1412356.952,1828826.068,2499183.258
United States,Greenland,Import,  All Products,Import (US$ Thousand),12031.646,13746.203,9986.285,7671.902,6536.083,8386.247,7657.196,13695.508,15731.824,28752.636,23491.497,14285.076,15166.028,17836.797,11426.26,10216.095,6278.821,7862.494,8537.845,7641.624,6933.212,9654.994,5577.717,3851.057,6009.805,13335.178,16534.472,27445.066,29197.608,41643.296,36762.189
United States,Grenada,Import,  All Products,Import (US$ Thousand),7998.823,8764.383,8032.248,5911.178,4110.488,6940.235,12573.611,20364.784,27072.435,24116.782,7285.814,8099.124,5484.19,6188.02,4909.644,8782.178,7824.562,6180.235,8322.218,7261.453,8966.2,10280.403,10649.223,10121.429,13859.252,13751.185,16868.503,15965.731,13871.107,16994.395,18785.675
United States,Guadeloupe,Import,  All Products,Import (US$ Thousand),1272.565,5025.048,2016.348,1280.989,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,Guatemala,Import,  All Products,Import (US$ Thousand),1182113.408,1301088.256,1386141.056,1632327.04,1785536.144,2104841.497,2212418.976,2407007.745,2607380.048,2588621.373,2972228.732,3152957.742,3359118.61,3345534.501,3326366.383,3269435.024,3722061.401,3379081.147,3747797.497,4977593.426,4782539.801,4474577.645,4536272.024,4436687.637,4278973.075,4395350.992,4566184.893,4310090.279,4170606.489,5074871.513,5795784.806
United States,Guinea,Import,  All Products,Import (US$ Thousand),125142.88,147931.792,119198.24,124571.448,143070.179,129017.054,142167.256,144247.472,88378.356,87820.522,84734.135,87203.042,79620.385,89697.445,115372.481,138970.192,139582.674,94695.194,113514.47,121792.68,145192.674,138069.81,120480.151,108261.286,11424.824,23469.829,6891.541,10581.163,9893.497,11138.245,8349.854
United States,Guinea-Bissau,Import,  All Products,Import (US$ Thousand),10.123,211.276,,39.563,52.198,117.2,181.508,77.207,535.034,18.933,38.708,2114.378,28051.781,126.269,492.187,41.462,168.959,43.855,887.216,272.178,80.961,3223.773,58.382,52.382,176.793,21.926,197.887,1998.402,924.337,205.933,17.818
United States,Guyana,Import,  All Products,Import (US$ Thousand),122992.368,109401.656,118654.184,129374.6,129228.208,130543.229,155200.987,147399.624,139888.791,140343.501,133946.222,136507.724,137605.039,132822.01,140766.947,146432.469,169966.505,178927.059,307407.875,432087.858,534680.09,478052.995,518576.8,439739.66,439771.254,321730.371,261330.719,140433.064,724260.96,2291356.012,2886021.146
United States,Haiti,Import,  All Products,Import (US$ Thousand),110670.056,161838.144,62336.064,137827.904,151322.962,197138.358,281443.352,310933.854,296922.219,263108.047,263584.189,341465.937,380474.98,458660.738,508550.885,500219.072,464421.562,565998.609,564956.802,760196.206,793039.955,866489.493,927370.054,971973.984,917725.672,939130.324,1012834.456,1087725.15,861813.996,1144187.682,1085695.98
United States,Heard Island and McDonald Isla,Import,  All Products,Import (US$ Thousand),,,,,,,,,152.917,3.745,,88.672,425.583,16.833,44.105,25.141,12.715,,4.369,3.928,39.406,0.125,37.546,6.809,18.874,325.06,99.074,168.696,16.161,30.143,1406.32
United States,Holy See,Import,  All Products,Import (US$ Thousand),,,,,,,,,2100.512,133.66,1755.835,622.601,354.757,298.249,1529.48,159.98,307.391,189.544,2093.535,541.6,283.041,252.061,851.538,1266.677,701.875,1127.551,903.584,1004.967,1684.221,798.329,3915.776
United States,Honduras,Import,  All Products,Import (US$ Thousand),850931.2,984938.88,1174939.776,1541721.728,1899838.25,2438746.672,2661853.545,2805540.352,3090227.026,3126486.476,3393596.85,3455035.055,3803148.193,3918939.085,3893030.145,4101324.331,4233721.764,3489642.169,4103872.666,4692888.122,4853608.913,4757715.204,4857913.957,5007180.102,4869033.564,4813710.89,4932374.618,5067264.683,4073688.721,5448717.648,6368160.845
United States,"Hong Kong, China",Import,  All Products,Import (US$ Thousand),10265143.3,10000123.9,10141435.9,10744717.31,10261976.37,10675149.34,10934989.06,10998875.19,11448443.12,9646217.666,9772030.46,9285508.726,9781788.4,9296418.288,8281929.474,7320064.057,6706328.751,3682878.118,4431657.055,4524491.09,5569721.973,5802891.244,5995090.586,6934425.817,7546850.19,7525028.829,6430502.384,4809514.922,8012202.172,4232864.353,4934094.601
United States,Hungary,Import,  All Products,Import (US$ Thousand),372237.472,426259.2,502546.304,578083.392,701831.575,1108212.047,1610540.011,1932759.563,2715217.756,2964632.688,2691052.4,2761373.552,2643145.012,2632314.134,2645456.633,2868799.131,3191820.462,2267476.255,2545326.679,3013471.255,3268283.72,3842812.949,5369827.915,5808361.882,5435180.503,5170426.867,5180848.849,5416592.111,5388419.293,7215073.289,7892666.232
United States,Iceland,Import,  All Products,Import (US$ Thousand),174437.696,244050.144,264543.76,248095.952,252776.131,245524.243,283740.267,320575.5,259791.211,232504.204,310974.374,296181.497,290127.77,281471.674,262167.544,217075.375,252395.617,189784.431,211317.26,226694.735,299930.924,311637.673,320054.756,338194.239,395909.751,439458.552,460129.401,516263.541,453319.882,618619.906,759732.707
